,Age,Gender,Income,Vintage,Transaction_Status,Product_Holdings,Credit_Card,Credit_Category,Is_Churn,Balance
5272,36,0,2,4,0,1,0,0,0,1.3868255438032429
5273,54,1,3,2,1,0,0,2,0,0.7519138728247047
5274,27,1,1,0,0,1,0,2,0,0.5318632587780725
5275,49,0,2,1,1,0,1,1,1,0.017164931588204604
5276,46,0,1,2,0,1,1,0,1,0.9563858346685022
5277,50,0,2,0,0,0,1,1,0,-1.3514916879416032
5278,58,1,1,2,1,0,1,2,1,-0.10521074108304102
5279,31,0,0,2,1,0,1,1,0,0.6848184522447729
5280,38,1,3,5,0,1,0,0,0,-0.3360323079909937
5281,34,1,0,2,0,0,1,2,0,0.4375402071701824
5282,24,0,0,3,1,1,0,2,0,0.7038173689109417
5283,34,1,3,3,1,1,1,0,0,0.18597723042279912
5284,29,1,1,2,1,1,1,2,0,-0.8153801858467874
5285,37,1,2,5,1,1,1,2,0,0.1375682175340705
5286,36,1,3,3,1,1,1,0,0,-2.2261730787385425
5287,40,1,0,2,0,0,0,0,0,0.5448995155416835
5288,29,1,0,1,1,1,1,2,0,0.5339354993519302
5289,47,1,3,3,1,0,0,2,0,1.3243936014319342
5290,42,1,2,0,1,1,0,2,0,-1.7853604118024167
5291,47,0,3,0,1,1,1,0,0,0.15553319786067818
5292,56,1,2,2,0,1,0,0,1,0.8480733945648778
5293,35,0,0,2,0,0,1,0,0,1.0470409953627122
5294,32,1,0,1,1,0,1,1,0,-0.5959194278657534
5295,59,0,2,1,0,1,1,0,0,0.3681732953449585
5296,40,0,3,3,1,0,0,2,0,1.1674899324457915
5297,39,1,3,1,1,0,0,0,0,0.9797240810712419
5298,43,0,1,3,1,1,1,2,1,0.562177747804788
5299,51,1,2,4,1,0,1,2,1,0.4069222268139371
5300,34,1,1,5,1,0,0,2,0,0.3170656053552214
5301,27,0,1,0,0,1,1,2,0,-0.7664718260536189
5302,29,0,2,0,1,0,1,1,0,-1.5587566304918126
5303,49,1,1,3,1,0,0,0,0,0.34249533048840464
5304,64,0,0,0,1,1,0,2,0,0.6376671441749204
5305,34,1,3,5,1,1,1,2,0,0.7782745659022376
5306,39,1,2,4,0,0,0,1,0,0.9716712912172579
5307,36,0,3,0,1,1,1,1,0,0.6204843995825473
5308,44,1,1,1,1,2,1,2,0,0.04448988735891263
5309,37,1,2,3,1,1,1,2,0,-1.5424914718620317
5310,55,1,2,3,0,0,1,2,0,0.6112007197285219
5311,32,0,0,1,0,0,1,1,0,-0.6655810324057155
5312,43,1,0,4,0,0,1,2,0,0.4471532624999644
5313,54,0,0,1,0,0,1,2,1,0.2063540433495844
5314,49,1,1,4,1,0,1,0,0,0.6292649240521042
5315,50,1,2,2,1,1,0,1,0,1.1456331826751704
5316,34,0,2,2,0,1,1,0,0,0.4738021785257107
5317,27,1,1,3,0,1,1,2,0,0.6164721969786672
5318,57,0,0,1,1,0,1,2,0,0.17748537529085656
5319,50,1,3,4,0,1,0,2,0,-1.0095278657423437
5320,53,0,3,2,1,0,1,0,0,-0.0004387648252033594
5321,39,1,1,2,1,0,1,2,0,0.8434111052602891
5322,40,0,3,4,1,1,1,2,1,1.1218676757233703
5323,30,0,1,1,1,1,0,1,0,1.3649098173763456
5324,21,1,3,0,0,0,0,2,0,0.4064139634406356
5325,31,1,1,1,0,0,0,0,0,0.5540779542950849
5326,47,1,0,3,0,1,0,2,0,-0.34346192208772597
5327,26,0,2,3,0,0,1,2,0,0.5524300876891879
5328,29,0,3,3,1,1,0,1,0,-1.3363328645645303
5329,36,0,1,3,0,1,0,2,0,0.9072372065257936
5330,31,0,3,0,0,0,0,0,0,0.2104114214570312
5331,31,1,1,3,1,0,1,1,0,-0.45726321770843437
5332,26,1,2,3,1,1,0,0,0,-0.7126663090496631
5333,29,0,3,4,1,1,1,1,0,-0.21922648103919296
5334,39,1,1,1,0,0,0,0,0,0.7803269459632998
5335,33,1,3,3,0,0,1,0,0,1.1038490306020043
5336,47,1,3,1,0,1,1,0,0,-0.16312973732424924
5337,39,1,1,2,0,0,1,0,0,0.8052148356817358
5338,43,1,1,1,1,0,1,1,0,-3.60801698684468
5339,33,0,2,3,0,0,0,0,1,0.8063004498048547
5340,33,1,3,0,0,1,0,0,0,0.4086125225037138
5341,36,1,3,0,1,0,1,0,0,0.22460982416838368
5342,65,1,1,1,0,0,0,0,1,0.40297438970112864
5343,34,0,1,5,1,1,1,0,0,-0.5384933286471911
5344,49,1,3,1,0,1,1,2,0,-1.7622727617701759
5345,44,1,2,4,1,0,0,2,0,0.7930812431169556
5346,35,0,0,2,0,0,0,0,0,-2.8744280012814265
5347,39,1,1,1,1,0,0,2,0,-2.0332474660541866
5348,29,1,2,1,1,1,1,2,0,0.011639817561145911
5349,38,0,0,4,0,0,0,0,0,0.3338669362099616
5350,55,0,2,1,0,0,0,1,0,-0.40017966449540565
5351,36,1,1,3,1,1,1,1,0,0.5417834580372483
5352,28,0,1,2,0,0,1,0,0,-3.2549665026936383
5353,42,0,2,0,1,1,1,2,0,-0.1709750261328096
5354,51,0,0,5,0,1,1,2,0,-2.41571467600548
5355,28,0,1,3,0,1,1,1,0,0.7025249369595563
5356,41,0,0,1,0,0,1,2,0,1.1549844778182947
5357,29,0,0,4,1,0,1,0,0,0.8190318387263413
5358,59,1,2,3,0,1,1,1,1,-1.8914628373450222
5359,41,0,2,2,1,1,0,2,0,-1.7839221135653227
5360,24,0,0,3,0,0,1,1,0,0.4746088115542201
5361,36,1,3,5,0,0,1,2,0,-2.409056974274604
5362,25,1,1,0,0,0,1,2,0,0.8472812017473293
5363,45,1,2,4,1,1,0,0,1,-0.5378003999273953
5364,53,1,3,3,1,1,1,0,0,-0.7725589580368144
5365,43,1,2,4,1,1,0,1,0,0.6029271433379513
5366,59,0,1,4,1,1,0,0,1,0.8011114904128366
5367,39,1,0,1,1,2,1,0,0,-1.2675362117641567
5368,31,0,3,0,0,1,1,1,0,0.544993620272756
5369,59,0,0,4,1,0,0,1,1,0.7888141424464765
5370,29,0,0,1,0,0,1,0,0,0.2946297231566499
5371,66,0,3,3,1,0,1,2,1,0.6514012392951293
5372,40,1,1,4,1,1,1,2,0,-2.4217318508448016
5373,33,0,1,4,1,0,0,0,0,0.4917130059065548
5374,44,0,3,4,0,0,1,1,1,0.22701090675402102
5375,46,1,1,5,1,1,1,2,0,0.7895088821317755
5376,33,0,0,3,1,1,1,1,0,0.4421888975786116
5377,47,1,3,4,1,1,0,2,0,-1.5947359532317318
5378,58,1,2,1,1,0,1,2,0,0.6234834476430205
5379,46,1,2,3,1,0,0,2,0,0.7779708965103607
5380,36,1,1,3,0,0,1,2,0,0.2803560036044684
5381,56,1,2,2,1,0,1,0,0,0.3439089802084721
5382,47,1,1,3,0,0,1,2,1,-0.1884313755122253
5383,50,0,0,4,1,0,1,0,1,0.15302213356121383
5384,29,1,0,3,1,1,1,2,0,-1.0753354949227065
5385,40,0,0,2,1,1,0,2,1,0.4110009859811384
5386,36,0,2,1,0,0,0,2,0,0.5921361929497398
5387,38,1,1,2,1,1,1,2,0,0.19928163068892593
5388,34,1,0,0,1,1,1,0,0,0.41707213827941225
5389,45,0,2,5,0,1,0,0,1,-0.6881984266301701
5390,46,0,2,4,0,1,1,0,1,0.6101398436334372
5391,40,0,0,2,1,1,0,0,0,0.7128265002294516
5392,42,1,0,3,1,0,1,1,0,0.27178597086405953
5393,42,0,3,3,0,2,0,1,0,-0.2428590198520844
5394,50,0,3,0,0,1,1,1,1,0.7725027710544321
5395,42,1,0,0,0,1,1,2,0,-1.3446329620666433
5396,37,1,0,2,1,0,1,1,0,0.3067954073742614
5397,35,0,3,1,1,0,0,2,0,0.5685853133809969
5398,33,1,3,3,1,1,0,1,0,-1.2273054143231397
5399,33,1,2,1,1,1,1,2,0,-0.592402852807188
5400,28,0,3,1,0,1,1,2,0,0.4593711072108175
5401,42,1,2,4,0,1,1,2,0,0.7141614122154922
5402,41,0,2,4,0,0,0,0,0,0.07829428769667567
5403,41,0,2,3,1,0,1,2,0,0.2135747360148958
5404,41,0,1,3,0,0,1,2,0,-2.3800051525624752
5405,57,0,2,1,1,1,1,0,0,0.3382877553720726
5406,35,0,2,0,1,1,1,2,0,-2.1076412499694386
5407,44,0,3,2,1,1,1,2,0,1.1947461431046753
5408,29,1,2,5,1,0,1,2,0,0.31801893605736103
5409,55,0,0,1,0,1,0,2,1,0.8028458721312255
5410,43,1,1,1,0,0,0,2,0,0.7854574508841163
5411,39,0,1,3,0,1,1,1,0,-0.1776093465371225
5412,34,1,2,3,0,0,1,2,0,-1.8303472212235676
5413,44,0,3,4,0,0,0,2,1,-0.3792562827540315
5414,28,0,0,4,0,2,0,0,0,-2.40319663775897
5415,37,1,2,3,1,1,1,1,0,0.019888068184043692
5416,39,0,2,1,0,1,0,2,1,0.9340391924066621
5417,35,0,0,4,1,1,0,0,0,-1.636330336911569
5418,48,1,0,1,0,1,0,0,0,-1.312254048661027
5419,53,1,0,1,0,0,0,1,0,-3.0608938671089128
5420,40,0,1,1,1,1,1,0,0,-0.9102991641971856
5421,35,1,1,0,0,0,0,0,0,0.8893799402941078
5422,38,0,0,4,1,1,1,2,1,0.06836479588564043
5423,42,0,1,4,1,0,0,1,0,0.19268781315495662
5424,37,0,2,1,1,0,0,2,1,-0.24207665880081838
5425,38,1,2,2,1,1,1,1,0,0.05033669898320939
5426,38,0,2,2,0,0,0,1,0,0.551122157869073
5427,39,0,3,1,1,1,1,1,0,1.1740707513020219
5428,37,0,2,0,0,1,1,2,0,-1.8635000997050184
5429,39,1,3,3,1,1,0,2,0,0.8884288026878173
5430,47,1,2,0,1,0,1,0,1,-2.274583192928402
5431,45,0,2,4,1,1,1,0,0,-1.134768889749388
5432,41,0,1,4,0,0,1,0,1,0.7274247203318216
5433,28,1,0,2,1,0,1,2,0,0.8471886965725298
5434,72,0,1,3,0,1,1,0,1,0.14160202270859967
5435,25,1,1,0,0,0,0,1,0,-0.8450150241455749
5436,30,1,1,1,0,1,1,2,0,0.5446404697504039
5437,28,1,3,3,1,0,1,2,0,0.4177687640366695
5438,45,1,3,3,1,1,0,0,0,0.542023654644063
5439,27,1,1,1,0,1,0,2,0,0.6253016699813003
5440,38,1,3,0,1,1,1,2,0,0.313086840813874
5441,39,1,2,2,0,0,1,0,0,0.7622796006200467
5442,26,1,2,2,0,0,1,0,0,0.6155625885511232
5443,33,1,2,4,1,1,1,1,0,0.5556115791881732
5444,63,1,1,2,1,0,0,1,0,-0.4341152861383077
5445,38,1,0,2,1,0,1,2,0,0.565005736451875
5446,28,1,3,3,0,1,1,2,0,-0.7402678822894703
5447,48,0,3,0,1,1,0,2,0,0.9894573943817316
5448,26,0,1,1,0,0,0,2,0,0.9051294113413633
5449,37,0,0,1,1,0,1,1,0,0.08177392557318429
5450,36,0,1,4,1,0,1,2,0,-1.5521797065915748
5451,39,0,3,0,0,1,1,2,0,0.8812373923079981
5452,62,0,3,2,1,1,0,2,1,-0.2949111897937568
5453,41,1,0,3,0,1,1,2,1,-0.2180764741213069
5454,51,0,3,1,1,0,1,2,0,0.324192757768495
5455,51,0,0,3,1,0,1,1,1,1.1258504860101897
5456,41,0,0,3,0,2,1,0,0,0.41842492703495193
5457,33,1,0,4,0,1,0,0,0,0.7311247941512208
5458,31,1,2,2,1,0,1,0,0,-0.9901515410457395
5459,33,0,0,2,0,0,0,2,0,-0.02129598120002668
5460,49,1,2,5,1,1,1,1,0,-0.005913994720107337
5461,26,1,0,1,0,1,0,2,0,1.0584479045061344
5462,54,1,1,1,1,0,0,1,0,0.5216091878343765
5463,33,0,0,3,1,0,1,1,0,0.6993582693754068
5464,35,1,1,2,1,1,0,0,0,1.3350420157054064
5465,42,0,2,1,0,1,1,2,0,0.9266577613332039
5466,63,1,2,2,1,0,1,2,0,0.6072614888441161
5467,39,1,0,1,0,1,1,2,0,0.5671598624439723
5468,39,0,1,3,0,0,1,2,1,0.9044090788414063
5469,65,0,0,2,0,0,1,0,1,-0.12833567587913608
5470,67,1,3,2,1,1,0,1,0,0.32422200794517375
5471,26,0,2,4,0,0,1,1,0,0.4691642306559549
5472,49,1,0,0,1,1,0,2,0,0.9949866175590678
5473,40,0,3,3,0,1,1,2,0,0.2731553485850419
5474,39,0,1,2,1,0,0,2,0,-2.0698520396176443
5475,40,0,1,4,1,1,1,2,0,0.6964132704654955
5476,39,1,2,2,1,1,1,2,0,-0.13311731780752362
5477,32,0,0,1,1,1,0,0,0,0.6749941412907642
5478,64,0,0,2,1,1,0,1,1,0.8783240993909387
5479,46,0,3,0,0,0,1,2,0,0.7155996268641894
5480,40,1,1,4,1,2,0,0,0,0.27453823274163514
5481,46,1,2,1,0,1,0,0,1,0.061095866980152784
5482,52,1,0,1,1,1,1,0,0,0.35525402259887545
5483,38,0,3,4,1,2,0,0,0,-1.7814730072343987
5484,34,1,2,4,1,0,1,2,0,0.7319466137402575
5485,40,1,1,2,1,1,1,2,0,-2.068637213247029
5486,49,0,3,3,1,0,1,2,0,0.7381778909751029
5487,33,0,1,2,1,0,1,0,0,-1.2210476238547232
5488,52,1,2,3,1,0,1,1,0,0.5428013600059287
5489,42,1,0,1,0,0,1,1,1,0.937920580717941
5490,59,0,1,4,0,1,1,2,1,-0.3864660952953008
5491,32,0,0,2,1,0,0,0,0,0.43281580621091853
5492,44,1,1,1,0,2,1,1,1,0.2040549695783752
5493,58,1,2,4,0,1,0,2,0,-1.2387748216030632
5494,39,0,3,2,0,0,1,1,1,0.7198187427490568
5495,33,1,3,4,0,1,1,2,0,0.12059301130907865
5496,43,1,2,4,0,1,1,0,0,-0.343960052872612
5497,33,1,0,0,1,1,0,0,0,-0.15838986792497042
5498,38,0,1,2,0,2,1,2,0,0.1798362422433457
5499,38,1,2,4,0,0,1,2,1,1.045881167078057
5500,29,0,2,1,1,1,1,2,0,-0.5121110714198944
5501,42,1,3,4,1,1,1,0,0,0.14999459912011942
5502,36,1,3,2,0,1,1,0,1,0.46304921077331784
5503,39,1,0,1,1,0,1,1,0,-3.3177754437142837
5504,28,0,2,2,0,0,1,0,0,1.1490914364823657
5505,29,1,2,4,1,1,1,2,0,0.5863475258771041
5506,58,1,0,0,1,0,1,1,1,0.6556679387759202
5507,57,0,1,0,1,0,0,2,0,0.9232812088646654
5508,41,0,2,1,0,1,1,2,0,0.15527509167008963
5509,32,0,3,2,1,1,1,2,0,0.01051897175607803
5510,41,1,2,0,1,1,1,0,0,-0.013423234137622265
5511,34,0,0,0,1,0,1,0,0,-0.12038497870267104
5512,25,0,0,0,1,0,0,2,0,-0.2213643800324921
5513,60,0,0,4,1,1,1,1,0,0.23079483201512993
5514,46,0,1,2,0,1,1,2,0,-1.5030330242668346
5515,54,1,2,1,1,1,1,2,0,-0.15177847821189255
5516,31,1,0,2,1,1,1,0,0,0.8419337237383392
5517,31,1,1,0,1,1,1,0,0,-2.105582575130209
5518,36,1,1,4,1,0,1,1,0,0.27286955921644584
5519,33,0,0,5,0,1,1,2,0,0.4593717282540932
5520,40,0,1,2,0,0,1,2,0,0.8891338251863612
5521,54,0,0,3,0,0,1,0,1,0.8802301148828705
5522,26,0,0,2,0,1,1,2,1,-1.6389845630426763
5523,47,0,0,4,0,1,1,1,0,-0.8989630633589535
5524,34,0,2,4,1,0,1,0,0,1.211961131600026
5525,33,0,1,2,1,1,0,2,0,0.8355459854660863
5526,38,0,3,2,1,1,0,0,0,-1.840075781496214
5527,32,0,0,0,1,1,1,0,0,0.623298356629098
5528,39,1,1,4,1,1,0,2,0,-2.462279167386532
5529,44,1,0,0,0,0,1,2,1,0.9995988378928391
5530,51,1,2,0,0,1,0,0,0,-0.6544272644097922
5531,39,0,0,0,0,0,1,2,1,0.4982323210450765
5532,41,0,1,4,1,2,0,0,0,1.497044601846673
5533,38,1,1,2,1,0,0,0,0,0.4826861715092995
5534,35,0,0,2,0,0,1,2,1,0.9967082785277259
5535,45,1,3,1,0,1,0,0,0,0.5635841345652626
5536,54,0,3,1,1,1,1,2,1,0.9705554122678313
5537,52,1,2,0,1,1,1,2,0,-0.19473435096060934
5538,47,1,0,1,0,1,1,0,0,0.6129229706849393
5539,41,0,2,0,0,0,0,0,0,0.5127364439065467
5540,42,1,0,4,0,1,1,1,1,-1.2430867183042171
5541,39,0,2,3,0,0,1,0,1,0.0025092944469706628
5542,30,1,1,5,0,0,1,2,1,0.6171591635519699
5543,52,0,1,2,0,0,1,0,0,0.08256857019339715
5544,38,1,2,3,0,1,1,1,1,-0.046496923479987566
5545,30,0,2,0,0,1,0,0,1,-0.19992568218511422
5546,38,1,1,1,1,0,1,2,0,1.016418105302217
5547,36,1,0,1,1,0,1,2,1,0.3927245566551622
5548,28,0,1,2,1,0,1,0,0,-1.7139740803644237
5549,42,0,1,1,0,0,1,2,0,1.1776216963559754
5550,27,0,3,2,0,1,0,2,0,-0.017971015625766373
5551,54,0,0,1,0,1,1,0,0,-1.9403945022193996
5552,36,1,1,2,0,1,0,2,1,-0.29993665917700396
5553,38,0,2,2,0,1,0,2,1,-0.3822373320036324
5554,33,1,0,1,0,0,1,2,0,-1.2557477491535738
5555,25,0,0,3,0,0,1,2,0,0.8570059278343602
5556,46,1,0,4,1,2,1,0,0,-2.2295041199977983
5557,40,0,1,2,1,1,1,1,1,-0.17551122470140632
5558,34,1,2,4,0,1,1,2,0,0.1508847631159283
5559,37,0,0,2,1,0,0,0,0,0.2272073553518102
5560,32,0,0,3,1,1,1,2,0,0.15875660522756593
5561,32,1,2,0,1,0,0,2,0,-1.2910848489322413
5562,56,1,2,1,1,1,0,1,1,-1.4472524977761592
5563,32,0,2,1,1,1,0,0,0,0.5658950577183871
5564,28,0,0,2,1,1,1,0,0,0.06803233226339732
5565,28,0,1,4,1,0,1,1,0,-1.7742429861510591
5566,40,1,1,1,1,1,1,2,0,-1.2520415608413145
5567,48,0,0,3,0,0,0,0,0,0.6799915985400619
5568,65,1,0,3,1,1,0,1,0,-1.7933425376868903
5569,29,1,1,3,1,1,0,2,0,-0.06554518109780856
5570,46,1,1,1,0,0,0,1,0,-0.07622887636456746
5571,45,1,3,1,0,1,1,2,0,0.7433288193774776
5572,29,1,2,1,0,0,1,2,0,0.34625473779384314
5573,64,0,2,3,1,1,1,1,1,-0.6033440975972046
5574,51,0,1,1,0,0,0,2,0,0.956800943512987
5575,25,1,0,2,1,1,1,2,0,-1.2234963104730368
5576,49,1,1,5,1,1,1,2,0,-0.22789487272068293
5577,35,1,0,3,1,1,0,1,0,0.8126700936045324
5578,42,1,3,4,0,0,0,0,1,1.242361567813203
5579,52,0,3,0,1,0,0,1,0,0.14568618583501283
5580,40,0,1,2,0,0,1,2,0,0.5307684614895436
5581,39,0,2,1,1,1,1,2,0,-0.018081066193567825
5582,34,0,3,0,0,1,0,2,1,-1.345810428719463
5583,50,0,1,4,0,0,0,0,0,0.34638188329099984
5584,32,0,1,0,1,0,1,1,1,0.7498528741146009
5585,39,0,0,4,1,0,0,2,0,-0.7074202152047927
5586,66,1,2,3,0,1,1,0,0,0.614452059720621
5587,29,1,0,3,0,0,0,2,0,0.7297457593693828
5588,51,0,1,5,1,0,0,1,0,-0.5134381629653136
5589,54,1,1,1,1,0,1,1,0,0.3594112176509151
5590,46,0,1,3,0,1,1,1,0,-1.3561831725722209
5591,35,1,3,2,1,0,0,0,0,0.877193120900692
5592,45,1,0,4,0,0,1,2,0,0.8748767078176101
5593,49,0,3,4,0,1,1,2,0,0.5629476850662266
5594,60,1,1,1,1,1,1,2,0,-0.36854716927879844
5595,29,0,1,1,0,1,1,1,0,-0.2710706590799171
5596,42,0,3,4,1,1,1,2,1,0.5593138793628114
5597,54,1,1,2,1,0,0,2,1,-1.4828163617289003
5598,34,0,2,0,0,1,1,1,1,0.4045891178142033
5599,56,1,0,3,0,1,0,2,0,-1.542356593268116
5600,38,0,3,1,0,0,1,2,0,-0.07038310989316693
5601,41,0,3,4,1,0,1,0,0,0.2390201142874537
5602,42,0,3,0,1,0,1,2,0,0.24082274656032507
5603,38,0,3,1,1,1,0,1,0,0.2830958210331285
5604,27,0,2,0,1,0,0,2,0,-0.12246740332500798
5605,46,1,0,2,1,1,1,2,0,0.3347228108847997
5606,35,1,3,3,1,1,0,1,0,0.14755847756894927
5607,35,1,3,0,0,1,1,1,0,-0.008662571916012064
5608,41,1,0,3,1,0,1,0,1,-1.1794525772572995
5609,37,0,2,0,0,0,0,0,0,0.7589668913843426
5610,38,1,3,4,0,1,1,2,1,0.6851391498488834
5611,55,1,0,3,0,1,1,2,0,-0.8732513740332489
5612,37,1,2,4,1,1,1,0,0,0.2254230690005156
5613,67,1,3,3,1,1,1,1,0,-1.1989650480623266
5614,36,1,3,1,1,0,1,0,0,1.2933394688064384
5615,32,1,1,4,1,2,0,0,1,-1.5775233957342643
5616,26,0,1,0,0,1,1,2,0,1.1185538783758164
5617,38,1,1,1,1,1,1,1,0,0.4884516111346297
5618,39,1,3,1,1,0,0,2,0,1.2067169312221038
5619,33,0,2,2,1,2,0,2,0,0.5360871554062949
5620,28,0,3,4,0,0,0,0,1,0.6377694490927847
5621,30,0,0,2,0,1,1,0,0,0.11432070149423058
5622,30,0,3,1,0,0,0,2,0,0.11510793622340978
5623,49,0,1,2,1,0,1,0,1,0.44721911554297944
5624,32,0,0,2,1,0,1,2,0,0.1993764353960068
5625,30,0,2,2,0,1,0,2,0,0.2213659013008954
5626,40,0,3,0,1,0,0,0,1,-0.01256758455286819
5627,42,0,0,0,0,0,0,2,1,0.25526012744544146
5628,48,1,1,2,1,1,1,1,0,-0.009862273146557498
5629,41,1,3,0,0,1,1,1,1,0.9945418772111718
5630,34,0,1,2,1,1,1,1,0,1.0158799753891707
5631,36,0,0,3,0,0,0,2,1,0.5365594706412519
5632,36,1,2,3,1,1,1,2,0,0.14179656923552805
5633,45,0,0,4,1,0,1,0,0,0.981324153464528
5634,47,1,1,1,0,0,1,0,0,1.1338411876426198
5635,45,0,1,4,0,2,1,1,0,-0.8118631822241538
5636,50,0,0,4,0,0,0,0,1,-0.03721575210478654
5637,28,0,0,2,1,1,1,0,0,0.06993792877199918
5638,39,1,3,1,1,1,0,2,0,0.36426648768381764
5639,31,1,2,2,1,1,1,0,0,-1.922485122627814
5640,42,1,1,2,0,1,1,0,1,-0.8977501468354289
5641,52,0,1,3,0,0,1,1,0,1.1448785708399205
5642,40,1,1,1,0,1,1,1,0,1.2385744811050667
5643,44,1,2,4,1,1,1,0,0,0.34682579580096196
5644,44,1,3,1,0,0,1,2,1,0.06549506713395321
5645,35,0,3,3,0,1,0,0,0,0.6066248476550817
5646,38,0,1,0,0,1,1,0,0,-1.094782062319124
5647,52,1,1,3,1,0,1,2,1,0.11787437294272865
5648,46,1,0,0,1,1,1,2,0,-2.0505787000488325
5649,34,1,2,3,0,0,0,2,1,-0.24917941519117706
5650,51,1,3,4,1,1,1,0,0,-1.0274209643488088
5651,41,1,1,1,1,0,1,2,0,-0.25197335355687095
5652,48,1,2,3,0,0,1,2,0,1.379075179985042
5653,36,1,1,2,1,0,1,2,0,0.953568152936029
5654,40,1,0,2,1,0,1,2,1,0.7121090333973094
5655,32,0,2,0,0,0,0,2,0,0.23281154393244646
5656,46,0,0,4,0,1,1,1,0,0.8300788571945994
5657,39,1,0,4,0,0,1,2,0,1.025922633669304
5658,39,0,0,1,1,0,0,2,0,1.0270984864432966
5659,49,0,0,1,0,1,1,1,1,0.6427860285546869
5660,53,0,2,4,1,1,0,1,0,-2.324029573217844
5661,39,1,0,3,0,1,0,1,0,-1.4541842368074127
5662,43,0,1,1,1,0,1,2,0,0.2318224283608728
5663,30,1,2,0,1,0,0,0,0,1.1358049145934717
5664,28,0,0,4,0,0,1,2,1,-1.6485552863030648
5665,31,0,2,2,1,1,0,2,0,-2.4210423239874084
5666,35,0,0,1,0,0,1,1,1,0.549463347186667
5667,52,1,2,2,1,0,0,0,0,-0.5871159647364801
5668,59,1,0,2,1,0,1,1,0,-0.11121372706641218
5669,27,0,0,3,1,0,0,1,0,0.6602749955858149
5670,46,0,3,3,1,0,1,2,0,0.7361431512565128
5671,38,0,1,1,1,1,1,0,0,-0.26843505304557763
5672,55,0,2,4,1,2,1,2,0,-0.43455380982497027
5673,42,0,0,2,1,1,1,2,1,0.3932094219496754
5674,33,0,1,2,0,1,0,1,0,0.14284687054346715
5675,40,1,1,2,1,1,1,0,0,-0.3737809282381146
5676,60,0,0,0,1,0,1,2,1,1.101215681445596
5677,49,1,3,1,1,1,1,2,0,0.8427259873583072
5678,47,0,1,2,0,0,0,1,0,0.35271787883109335
5679,53,1,1,1,1,0,0,0,0,0.9568942363203716
5680,30,1,1,3,0,1,1,0,0,-0.39689848996228694
5681,26,1,3,4,1,1,1,1,0,-0.4375295292377772
5682,47,0,0,4,1,0,1,0,1,1.1936142334327187
5683,31,1,1,0,1,1,1,1,0,0.12293250801696963
5684,28,1,2,1,0,1,1,2,0,-1.5002417836840327
5685,44,0,1,2,1,0,1,0,1,1.169041930668144
5686,27,1,0,1,0,1,1,0,0,-1.4412496746220973
5687,40,0,1,3,1,1,0,2,0,-0.5220011708158657
5688,41,1,3,5,0,1,1,2,0,0.8570395964386902
5689,26,0,3,4,1,1,1,0,0,0.3863473332881167
5690,54,1,3,4,1,0,1,2,1,-2.9172879399332863
5691,32,1,2,3,0,1,1,0,0,-1.489085041442297
5692,29,0,0,2,1,0,1,2,0,0.802524338353263
5693,41,0,0,3,0,1,0,1,0,0.44427490265734837
5694,43,1,0,2,0,0,0,0,0,-0.15648756048215134
5695,37,1,1,2,1,0,0,1,1,-0.5360105063483047
5696,45,1,3,1,1,1,0,0,0,0.8547283379489695
5697,58,0,1,3,1,0,0,2,1,-0.5823447088068336
5698,34,1,1,2,1,1,1,0,0,0.7992476465941802
5699,50,1,0,3,0,0,0,0,1,1.1151766095168996
5700,31,1,1,3,1,0,0,0,0,-1.7041720099013484
5701,34,0,0,1,0,0,1,0,0,-0.197119574441098
5702,44,1,3,3,0,0,1,2,1,1.1087824355925728
5703,45,1,1,4,1,0,1,2,0,-0.2158637219349231
5704,46,1,3,0,1,0,1,0,0,0.24256540917242397
5705,39,1,3,4,0,1,1,2,0,0.3027643454369423
5706,40,1,0,3,1,0,1,0,0,-0.02914738096844982
5707,28,0,0,0,1,2,1,2,0,-0.08561892366121263
5708,32,1,1,0,1,1,0,1,0,-2.6464136530638265
5709,35,0,1,3,1,1,1,2,0,-1.4649930418954555
5710,40,0,0,4,0,1,1,0,0,0.9705172490697627
5711,68,0,0,4,0,0,1,2,1,0.8784384877693225
5712,54,0,3,3,0,1,1,0,1,0.9267108895722174
5713,39,1,1,4,1,0,1,0,0,0.48903295057837604
5714,35,1,1,2,1,0,1,2,0,-0.582051859824243
5715,27,0,1,4,1,1,0,0,0,0.9293686706561074
5716,36,1,0,4,1,2,1,0,0,-3.019775373768325
5717,35,1,2,4,0,0,1,0,0,0.5273456268439402
5718,55,1,0,0,1,2,1,2,0,-2.416063016592646
5719,50,1,1,2,0,0,1,0,0,-0.0887918716434681
5720,51,0,2,4,0,1,1,1,0,-2.3963807192340387
5721,62,0,0,5,0,0,1,1,0,-1.6543757033887774
5722,35,0,1,5,0,0,0,2,1,0.7249070858931564
5723,33,0,3,0,1,0,1,1,0,0.8988028351273022
5724,61,1,2,2,1,0,0,0,0,-0.9147755481052698
5725,31,1,0,5,0,1,1,0,1,1.0487199312279636
5726,47,1,0,1,1,0,0,2,0,-0.17816178362644824
5727,51,1,0,1,0,0,1,1,1,0.45906178278328474
5728,58,1,1,0,0,0,1,2,0,0.16530075304591563
5729,32,0,0,2,0,1,0,0,0,0.8901005873761472
5730,39,0,2,2,0,0,1,0,1,1.4231098064297083
5731,36,1,2,0,1,0,1,2,0,0.3345946188135784
